artist,album,year,record_label,title,lyrics
emicida,Sua Mina Ouve Meu Rep Tamém,2010,,Não Vejo A Hora,
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Intro (é Necessário Voltar Ao Começo),"√â dif√≠cil plantar ambi√ß√£o, sem ver a gan√¢ncia nascerNo cora√ß√£o de um ser, que nunca viu nada acontecerPra si, sabe? Nem ao redorVai fuder quem t√° do lado, se isso te trazer o melhorE te fazer melhor, e o que √© melhor aqui parceiro?C√TM vai viver de amor do lado de quem mata pordinheiro?Ruas vazias, aqui ou em GazaHoje as pessoas boas, se escondem atr√°s da grade dascasasFrio √© habitual, saudade? Mais que normalSolid√£o virou seguran√ßa, medo virou naturalInternet, r√°dio, Mp3,4,5,6Talvez tenha poder, mas n√£o aproximou voc√TMsAo entender, sem sentir, c√TMs v√£o ver no fundoCada janela que se abre, √© uma porta a menos promundoE v√TM-lo por um olho m√°gico, rouba a magiaQue dava sentido ao dia, ao esbarrar com quem n√£oconheciaEra bom, ficou pra tr√°sTenho v√°rios manos que n√£o morreu, s√≥ que tamb√©m n√£ovive maisN√£o existe meio certo, nem meia verdadeNem mais ou menos, nem meia liberdadeQuando o tema √© vida, meio termo n√£o existeOu se √© feliz, ou se √© 100% tristeOs Mc nem sabe mais, se pede um drink ou pede pazSe aqui √© Disney ou Alcatraz, se n√≥s √© Rouge ouRacionaisSe as mina √© puta, ou algo maisSe a cota √© luta, ou tanto fazSe essa porra de 'n√≥iz' existe mesmo, ou √© outra id√©iaque ficou pra tr√°sEnfim, n√£o responde a quest√£oPor que a policia para pra mim, e os taxistas n√£o?Por que eu tenho que provar, que os meus bagulhos √©meu?Se eu n√£o comprei, quem me deu? E se eu gaguejo,fudeu!Artistas mudando o nariz, de cabelo alisadoRefor√ßa essa merda de que ter cabelo crespo √© pecadoS√©culo Xxi, progresso, olha de novo irm√£oC√TM vai ver que os preto ainda t√£o, na rua, no gueto ena pris√£oSem saber se s√£o regras, ou excess√£oTodo mundo √© igual, e ainda assim, n√≥s t√° fora dopadr√£oHoje compro em disco, o que j√° ganhei no m√TMsMinha miss√£o aqui, √© provar que √© poss√≠vel pro c√TMsMas o trampo exige foco, tem que viver a paradaIsso √© f√°cil como tirar doce da boca de outraquebradaNatural, igual Pent√°gono, ainda hoje, igualGuant√°namoMeu olhar de quadril√°tero, diz que bom ainda n√£o t√°manot√¥ caminhando, plantando o que precisaO mar √© imenso, e v√°rios t√£o emocionados s√≥ com abrisaA vida acontece, n√£o avisaAtrasa a caminhada de quem para nas balisaUns veio comer v√°rias minas, outro assina v√°rioschequesUns pra ter v√°rias tretas, tio, eu vim pra fazer Rap!Entregar meu tempo a causa, sem pensar duas vezCrendo que a maior riqueza t√° na paz do rei dos reisA encontro em sess√μes junto a Dj'sRefor√ßando id√©ias, como as de que creio em justi√ßa,n√£o em leisE a cultura de favela, canto enquanto penso nelaVendo v√°rios ganhando a vida, e v√°rios perdendo elaPensando em fama, status, damas, contratosSonhos pequenos demais pra mim, vamos voltar aosfatos√â estranho 2009, o inverno √© quente, no ver√£o choveA fuma√ßa engole a luz do sol, enquanto a terra semoveLcd, Kalishnikov, ipod, coquetel molotovMulher Melancia, Barishnikov, milh√μes desabores...Prove!Informa√ß√μes demais, pra uma vida t√£o curtaCarros andam cent√≠mentros, a√≠ vagabundo surtaSeguimos nos tempos dif√≠ceis, que Edi Rock cantouMostrei o refr√£o pros irm√£o, logo geral concordouQue √© necess√°rio voltar ao come√ßoQuando os caminhos se confundem, √© necess√°rio voltarao come√ßoN√£o sabe pra onde ir? Tem que voltar pro come√ßoPra n√£o perder o rumo, n√£o pode esquecer do come√ßoC√TM entende, que assim √© verdadeiro?Que cada dia que se vive, √© o √∫ltimo e o primeiroSei bem qual √© a real, entre todos maloqueirosE da posi√ß√£o que ocupo, por isso eu t√¥ ligeiroJesus perdoou demais, morreuLampi√£o confiou demais, morreuSou tipo um general que lidera uma tropa vinda dobreuE eu n√£o confio, nem perdoo, por isso mandarameu!(3x)-adenir"
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,E.m.i.c.i.d.a (adoooro),
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Sozim,
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Rotina,"Os bico pensa se fala de rua, de festa, eu s√≥ escrevoToda madruga enquanto o sol e a lua reveza eu devoCumprir meu rito esquisito, ligo a Tv no muteVolto pa Mp, fico plugando certos inputPutz! Eu boto um cha de ontem pa esquentarEscuto disco por disco, os vinil que o tio fazDescontoVolto os que curto sem risco, p√¥, vai da praSamplear!Se marcar antes das 5 mais um rap t√° prontoMinhas rima fala de um tudo que nasceu de algum nadaJunto a risada no buso, voltando de alguma baladaFico de canto, mudo, com a mente concentradaEsbo√ßo um sorriso puto, mas num desvio o rosto daCal√ßadaO sereno escorre no vidro brilhando, n√©?!E o brilho me lembra o olhar da minha mulherE aih j√° vem otros 500 mil pensamentoPrevendo pra onde √© que vai meus relacionamentoSe o sofrimento fi, √© t√£o comum de onde eu venhoD√° moh medo da distancia matar tudo que eu tenhoDistancia amigo, n√£o √© varios kilometros quadradoQuantas vezes c t√° distante, memo tando do ladoSolitarios e curtos, assim s√£o meus diasEnquanto minhas noites s√£o confusas e friasO cha ferve na cozinha, porque t√¥ la co radinhoApertando o play no Cartola, eu odeio sofrer sozinho!Ouvindo um beat quetinCom o fone no canto com meus disketinDe ritmo tanto conto,quando penso na rimaAs ves da 7 neguin e eu n√£o findei a rotinaNem vou finar, quantas vez n√£o da 8 9 10T√¥ la excumungando os cabo que chia fode meu jazzPor isso eu sou obrigado a faze uns verso embasadoPros cara nem se liga que o sample t√° todo chiadoMinha vida √© um freestyle em um beat que n√£o para20 poucos anos n√£o saiu do tempo porque eu t√¥ sempreEscutandoMais do que fala o mal humorad√£o das palavraEm demasia que nasce a contradi√ß√£oN√£o precisei ler Conf√∫cio amigoPra saber que n√£o pode ter distancia entre o que euFa√ßo e o que eu digoSe eu estendi a m√£o proce √© porque eu morro por voc√TMMalandroFoda-se o Emicida, isso a Jacira ensinou pro LeandroBagui de vida, dessa que c consomeTer sido criado por uma mulher, o que me fez um homemDaria um filme, ou se dariaCada madruga que atravesso com as minha agoniaAcho que as 6 da matina s√≥ eu olho o horizonteDou valor pro nascer do sol, buscando os verso naFonteOs pad pede minha atencao e eu regressoE o c√©u cede inspiracao, eu come√ßoPensando nas mulher, nos amigo, na vida, no universoFocado porque isso tudo tem que caber num s√≥ versoPe√ßo licen√ßa ao Cartola, coloco um AdoniranQue o galo j√° t√° cantando de novo as 6 da manha"
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Pra Mim...(isso É Viver),
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Ainda Ontem,"Refr√£o:Ainda ontem fiz um samba por t√° com gente bamba, quemtem feito disso uma profiss√£oFundamento verdadeiro, fechei com os meus parceiro,num juramento de gratid√£oNa cerim√¥nia do ch√°, intera falar, a vera e ficartranquil√£oV√°rios moleque na febre, que a rua recebe, de bra√ßoaberto outra sess√£oRashid:Freestyle √© tipo ora√ß√£o, s√≥ se faz, n√£o pensa40 segundos e uma miss√£o extensaCorpo, alma e cora√ß√£o em um, sentimento em comumDando vaz√£o pra tal celebra√ß√£oRaz√£o pra MC?sCom pensamento de que hoje √© dia de fazer o melhor rapque eu j√° fizUm brinde a n√≥iz, fam√≠lia a rua √© n√≥izQue brilha o olhar em reconhecimento aos her√≥isDa nova gera√ß√£oUm momento capital esp√≠rito, arrepio faz parte datradi√ß√£oTive disposi√ß√£o e quis sair do zeroEu n√£o quero fazer o que eu posso,eu posso fazer oque eu queroPorque a vida me deu improviso na veiaE n√£o periga de ter preju√≠zo na ceiaS√≥ rima verdadeiraCada uma como se fosse a √∫ltimae cada sess√£o com ocalor da primeiraRefr√£oProjota:At√© eu que nem tomo ch√°, brindo de bacana guaran√°Vindo l√° das ladeira com as hist√≥ria pra contarJ√° que s√≥ quem sentiu, um calafrio, mant√©m o brioDos verdadeiro que a rua fundiuE se a rua n√£o for n√≥is tio, nem adiantaA roda vira uma conven√ß√£o dos zeu n√£o sei das quantaQuem escala cadeira √© crian√ßa bagunceiraC√TM vai ter que crescer pra alcan√ßar a prateleiraNas cal√ßada as vizinha se irritaCom os loco sorridente improvisando samba nas marmitaVive um sentimento s√≥, nesse momento s√≥Meu esp√≠rito manda, o corpo √© um instrumento √≥Esse √© o meu estilo ninja, assim nasciQue seja eterno enquanto dure cada freeFi, fazer um filho em freestyle sem rodaE eu nasci quando meu pai mandou a rima mais fodaRefr√£oEmicida:Teia de aranha da rede el√©trica com but penduradoQuem passa ganha a vida fren√©tica desse lado, s√≥De sol a sol, pra expor meu melhor nos hitFreestyle pra mim √© em casa de madeiriteFazer da laje um mirante vendo barrancoDe sacanagem rato invadir por outro flancoDos flagelo, tirando amor, com chinelo de cada cor√â o jeito, por mim pelo gueto, por Tim e pelos preto,simTrago na hist√≥ria, pergunta pro tempoEu trouxe na alma a ess√TMncia que eles busca no sampleImproviso √© tipo uma mina, mor√¥?Uma id√©ia, uma foto, uma roda, uma rimaAs m√£o pra cima em si √© agradecimentoN√£o pra MC pra Deus, por ter propiciado o momentoPra uns mostram sol da nova auroraMas sempre fui s√≥ o fi da Jacira que faz as rima dahoraRefr√£o"
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Pra Não Ter Tempo Ruim,"Eu sou o Deus da Guerra, no meu peito rufam os tamborestocados em ritos criados sobre o grito de dores,angustiado por√£o desejo de vingan√ßa, solid√£o, piedade hojen√£o,talvez quando eu tinha um cora√ß√£o.A meta construir outros 500 e estou disposto a morrerigual a cada um dos 300. Espartanos o que voc√TMs s√£o? Aluta, luta entre os manos o que voc√TMs s√£o? A rua.Nosso alimento √© o medo no olhar do oponente tombandoem frente em sentido o que h√° tempos gente sente.Logo beije suas mulheres beije pra eternizar,Devemos considerar a possibilidade de n√£o voltar.E n√£o cobrar a di√°spora, vim matar meus inimigos iguala Sun Tzu e isson√£o √© uma met√°fora.Os meus eu reconhe√ßo pela conduta, prepareos seus hoje vera que um filho teu n√£o foge √° luta.A Deus da guerra (Seja como Deus quiser) Meu amor n√£oesque√ßa de mim (N√£o, N√£o). Vou rezar pra ter um filhoainda vivo, pra n√£o ter tempo ruim.Me botaram t√£o pra baixo aqui, que do quanto, da ondeeu chegueis√≥ era poss√≠vel subir. Guardei toda m√°goa pra com elaregar meu rancoralimentar minha raiva devolver em forma de dor.Magrelo da perna comprida com √≥dio pra mais de umavida,Num camp√£o visto como besta, na mente o diabo fazendohora extra, ei quemj√° viu o que vi n√£o faz quest√£o de replay.A lei dos canalhas fez a vida cheia de falha, por issominha exist√TMncia hojes√≥ tem sentindo na batalha onde o normal √© n√£o ter pazpela m√£e que n√£o tem.Sentir frio, fome ter o que todo mundo tem, tervergonha do espelho,aliais √© se espelhar em quem.Pular os corpos do caminho achando que isso √© normaltamb√©m,o que resta √© luta pra se sentir vivo. Hoje Mc?squerem festa eu ainda quero motivo.A Deus da Guerra (Seja como Deus quiser) Meu amor n√£oesque√ßa de mim (N√£o, N√£o). Vou rezar pra ter um filhoainda vivo, pra n√£o ter tempo ruim.A vida de zumbi volto, t√° ligado? Hora do buum, voc√TMsv√£o lembrar comoo punho cerrado √© mais que o logo da Slum.Mesmo da dor trago nos olhos xang√¥ e ogum, cai emfraco.Os bons se carregam peso morto essa √© a regra um, vi amassacre tododia, ganhei que se a inoc√TMncia fosse seguran√ßa crian√ßan√£o morria.Minha esperan√ßa morreu cedo e ao inv√©s de sentir medoda matan√ßao resto de mim jurou vingan√ßa.Uno com os maloqueiros pra honrar os de mem√≥ria, osque dizem quefaz dinheiro (Ser√°?), a gente faz hist√≥ria.Eles s√£o porcos num chiqueiro de ingl√≥ria, irm√£o senum acha quese explicam demais pra quem tem raz√£o?H√° anos manos traficam no quintal, se coxinhas n√£ovencem umapar de causas funeral. Pretos amontoados pelo racismobrutal n√£o temjusti√ßa, quero vingan√ßa, foda-se agora √© pessoal.A Deus da Guerra meu amor n√£o esque√ßa de mim, vourezar pra ter um filho ainda vivo, pra n√£o ter temporuim."
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Só Isso,"Vejo alvorada no morro, fazer p√° qu√° da vitrolaComo se eu tivesse dentro daquele samba do cartolaAs carola, de camisola leva o pivete pra escolaTravessa rua na sola, interrompe quem joga bolaE quem olha s√≥ v√TM, tudo acontec√TMConserva a pureza de ser normal, igual ningu√©m maisqu√© c√TMAs mina qu√© por roupa curta, rebolar no Faust√£omoleque qu√© lagar a escola, fazer gol no Coring√£oT√° tranquilo, esse estigma n√£o afetou s√≥ a mimQuando meu bizav√¥ tinha dente, ele j√° pensava assimNem por isso o sonho de Luther King virou p√≥Morre o homem, fica a esperan√ßa de um mundo melhorHoje as rima fala do espa√ßo alterando o curso do NiloEu converso com as tia na fila que o p√£o agora √© porkiloHonro meu filo, como quem canta o que viveJo√£o Nogueira na agulha sai de outro combust√≠velTive inclusive pensando ao debru√ßar na janelaQue enquanto buscam sentido pra vida eu vivo elaBoto bon√© pro lado, em protesto contra Donald TrumpTra√ßo verso sossegado, igual os daquele som do Rump√â isso, (isso) assim mantenho meu compromissoMinha indole n√£o se encarde, a tarde a rima vem dissoAs beleza me brinda, com a inspira√ß√£o dos antigoTuba√≠na no copo, a presen√ßa dos meus amigo√â s√≥ isso memo pra que vaidade na indument√°riavou crendo nisso emquanto minha presen√ßa se faznecessaria na terraas ideia brota dentro do bus√£o Patativa n√£o fezmedicina mas toco o cora√ß√£oquer mais que isso fi que ve probreza discaso agoniarespeira fundo fecha o olho e solta poesiala em casa nunca teve nemhum hometeather surroundmas n√£o √© miseria √© que o bagulho la √© undergroundVale a pena t√° vivo, nem que seja pra dizer.Que n√£o vale a pena t√° vivo, mas vale a pena t√° vivo.Rico nunca viu liberdade por andar sem escolta.C√TM ri pra grana, mas quantas vezes a grana sorriu devolta?Ainda empilha, cerca o ouro num sinal de medo.Se fosse por merecimento ia os anel e os dedo.T√£o ligado o porqu√TM da conta banc√°ria t√£o alta.S√≥ t√° sobrando l√°, porque na de algu√©m t√° em falta.E o jogo vira, ningu√©m sabe o que pode acontecer.Pensei que ia morrer de fome, comprei uma MPC.Fazer os bagulho acontecer de cora√ß√£o.Que nem os preto v√©i na antiga defendendo os cord√£o.Eu n√£o caminho em v√£o, v√¥ passando uns perr√TM.√â aquela velha hist√≥ria de ver o copo meio cheio.Agrade√ßo a Deus por dividir o 17 com Candeia.Na conten√ß√£o eu olho, enquanto as preta passeia.√ì que firmeza minhas riqueza embelezando a quebrada.Eu tenho muito a perder, pra quem nunca teve nada.O Slim no M'Boi Mirim corta os viol√£ozin mocado.Emicida no canto do quartim com o cadernim, calado.Quanto tempo a gente tem n√£o √© importante.Um dia tudo vai ter o destino do Imp√©rio Ashanti.sei que os orc faz a tristeza parecer mais fortemas ce nasceu pra viver, ou pra esperar a morteo sofrimento visivel da o pessimismo pros meusmas quem escreve o roteiro num √© stanley kubrick √©deusa cota √© andar com f√© que num costuma falhadetermina√ß√£o, coragem, a for√ßa ogum √© quem dapra raciocinar sem ira, me dispersar da mentiralembrar de cada palavra sabia da dona jaciracom os epa hei ians√£ que a clara entoava na antigano passim da formiga, pra que a cultura prossiga √≥z√© keti, cartola, paulinho da viola na agulha pra euficar beeem√© tipo um jackson do pandeiro somzin de verdadeirosentimento que quem √© temnet de gambi pra ver clipe, mp pra fazer beat, essesbagulho ai que deixa noiz zeeemmete na mala os disco tem que grava uns risco hoje, h√©nem lembro tambeeem"
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Vo Busca Minha Fulô,
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Ela Diz,"E ela diz; amor, teu ch√° t√° quente t√≥Liguei o Dvd, preparei pra gente √≥Deita no sof√°, vem c√° n√£o se sente s√≥,Isso √© ruim de encontrar, vou querer pra sempre √≥ (x2)A√≠, que mais eu vou querer da vidaAl√©m da paz de poder te olhar adormecidaEnquanto o sol trazO novo dia, nos primeiros sinaisV√¥ s√≥ olhando e confirmando que eu te amo demaisDemais mesmo, ent√£o pra mim isso √© verdadeiroA prova √© sensa√ß√£o com voc√TM, cada beijo √© o primeiroDesligo o celular, hoje nem vou colar com osparceirosVou fica aqui quietin' com voc√TM dividindo umtravesseiro s√≥Por isso eu gosto de quando t√° esse friozinhoMelhor descupa pra ficar l√° abra√ßadinhoO controle remoto e a caneca com meu chazin'Teu rosto falando que isso nunca vai ter fimNo comecin' do dia enquanto eu bocejoNa mesa o p√£ozinho, biscoito, faca, manteiga, queijoMei sonolento ainda, levanto a cabe√ßa e vejoC√TM sorri com minha camisa, chega perto e diz me d√°um beijo√â isso a√≠ que me ganhaTeu riso me faz bem, te fa√ßo carinhos na manhaSe assanha, me arranhaFazendo as flor brotar no invernoPor isso cada olhar que eu te der, √© uma jura de amoreternoTem v√°rias paisagens bela, mas o √∫nico passeio que meencanta √© o que a minha m√£o faz pelo corpo delaEu fico puto de ver o tempo indo emboraMulher, me diz onde c√TM tava at√© agoraE ela diz; amor, teu ch√° t√° quente t√≥Liguei o Dvd, preparei pra gente √≥Deita no sof√°, vem c√° n√£o se sente s√≥Isso √© ruim de encontrar, vou querer pra sempre √≥Deus fez as mulher tudo pro mundo, na moral, fez simMas quando fez voc√TM, olhou pro alto pensando em mimSuspirou, deu uma risadinha, direcionou minhavidinhaPra t√° coladinha com a sua, na rua dando a m√£ozinhaOu vendo os v√≠deo de balet, juntinho em frente atelinhaMeia d√∫zia de beijo desse e as vontade dela viraas minhaJ√° me imagino sentadoOuvindo candeia, os menino passa apressadoO otro correndo de meia na salaRindo engra√ßado, a casa parece cheiaVolta chorando esfolado; ""pai meu chinelo estourou acorreia""J√° decidi sim, isso que eu quero amorzin'T√TM 9 vidas igual gato, te ama em todas em fimVoc√TM n√£o sabe o quanto me fascinaEu vo faze de cada momento o come√ßo do que n√£oterminaPor gostar al√©m do poss√≠vel, do acredit√°velDo discrit√≠vel, do imagin√°velE as mulher, que cola pra eu pega, cancelaAgora meu cora√ß√£o t√° na m√£o, daquelaV√¥ me dedica, fazer o melhor, por elaLevanta cedo, v√¥ trabalhar, naquelaV√¥ repeti a mesma frase de domingo a domingoCom ar de primeira vez e voc√TM dizendo ""que lindo""""Como Deus √© bom"" n√£o √© n√£o nega?J√° tive quase todas que eu quis, agora √© s√≥ voc√TM echega"
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,"Por Deus, Por Favor","Por Deus, Por favor..Um dia se vai implorar..Por Deus, Por Favor..Meio que com sangue na bocasentido o gosto do ch√£o,Com uma l√°grima correndo do rostoGiroflex vermelho, multid√£o, bombeiro, confus√£oTentando me levantar..Caraai, cade meu irm√£o ?T√° melhor que eu se for sortudoN√≥is s√≥ para de dizer que n√£o tem nadaquando ve que pode perde tudo !Se p√°, um dia talvez..Chega sua vez, de pagar o que voc√TM fez..Enfim, no farol, saindo do Drive-in, do lado com umGaijinUm desparo e Fim !Fm do teu conto de fada, Don JuanSua vida n√£o vale nada comparada com os AND 1 novin!Ou com o toca fita do golzinho!Aprende, n√£o existe n√≥is, a gente nasce e morresozinho!Se rola outra chance, n√£o trai mais com as vadias..vai correr pelo certo n√© ? N√£o vai mais, IA !Por Deus, Por favor.. (4x)Ai tio, era s√≥ fica ligadoCom o cano engatilhadoSe os bico vi√©, faz com que ele vire passado !Depois √© a vida no pal√°cio, parecia f√°cil..Tudo que d√° Merda em algum momento pareceu f√°cil !Deitado com a m√£o na cabe√ßa multid√£oPode chorar, tremer, rezar mas n√£o sai do ch√£o !Ouvi um desparo, os moleque vazaram !Me abandonaram, iae familia ? seis falharam ?Meu rosto na cal√ßada de fato, ou√ßo grito com as voz..Vendo v√°rios sapatos, eu vi como rato ve n√≥is !Acuado, com o sangue quente no bangE uma p√° de gente meu !√© real, vacilou, Fudeu ! num deu !Eu queria agora voltar meu Deus, eu juro que eu n√£o iat√° l√° !Escurece a vista do nada, e o ferro soltopior que eu falei pra Coroa""V√¥ ali, e j√° volto !""Por Deus, Por favor..(4x)Ela diz, cuidado no caminho amorMas ele quis, fazer surpresa e n√£o ligou !Feliz por ver nela a beleza de miss !Corto pela avenida, decis√£o infeliz !Grito de mina, farol em cima, carro, buzina !Golf socad√£o com piloto movido a coca√≠na !Muita treta, desespero geral !T√° no meio da faixa amarela e preta, NUNCA √© bom sinal!N√≥is que justi√ßa ou vingan√ßa ?Que que se acha ?Se j√° odeia boy, e seu mano ainda √© v√≠tima de raxa !Imagina o olhar do B-Boy praticanteCom o nome vindo ap√≥s o termo cadeirante !Preso a um ascento, por um verme do caneco cheioLesado por divers√£o, e se nem tava no meio !Mais o foda que na maca, ele preocupadoMandou ligar pra ele e avisa que ia chega atrasado !"
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,Preciso (melô do Mundiko),"Preciso pensarpreciso fazerpreciso lembrarpreciso esquecerpreciso pararpreciso correrpreciso tramparpreciso viver (x2)1998 o tempo bomeu trabalhava no correiovoc√TM revendia avon,com o livro da facul na bolsae no olhar pureza das menina mo√ßa..ou√ßa essa aqui pra reviveralgumas contas pra se pagarum sonho pra se viveruma vida pra se levarum imperio pra se erguerhist√≥ria pra eternizar,devagar..(Vamo A√≠)Eu tinha uma bike (Ai que saudade preta)queria uma ferrari, mais j√° era louco uma fuguetaj√° pensou, com adesivo ""Nem Me Viu""Imagina tio, na avenida sumiuChegando todo dia entre cinco e seispensando em voc√TMslembro quando nois dois virou tr√TMsc√TM falou √≥ atrasou, eu assusteise p√£, naquele momento me ligueiPreciso pensarpreciso fazerpreciso lembrarpreciso esquecerpreciso pararpreciso correrpreciso tramparpreciso viver (x2)C√TM j√° pegou o tr√TMm na centralRapaz aquilo parece est√°dio em dia de finaltipo, ladeira do porto geral,25 de mar√ßo faltando algumas horas pro natalE eu l√°, espremido pra cumprir meu papeldecidido com um ideal, tirar nois do aluguelf√© no ter√ßo, e no curriculum enviadoum olho no ber√ßo, e outro nos classificadoas plantinha no beral da janelatinha no orvalho o brilho do zoio delaparecia duas jabuticaba madura (anham)me trazendo paz pra uma vida seguravou trampar, c√TM diz j√° vai, ela diz papaicom os dois bracinho estendido pra mim (aiiiiiiiii)vem c√° vem, raz√£o da minha esperan√ßapor voc√TM vou melhorar tudo onde o olho alcan√ßaPreciso pensarpreciso fazerpreciso lembrarpreciso esquecerpreciso pararpreciso correrpreciso tramparpreciso viver (x2)chega pedra, (chega)chega areia, (chega)chega cimento,(chega)Chega ferro chega madeira pro escoramento (chega,anham)no loteamento um puxadin pequenoapertadin, mais √© nosso t√° vendo (?)solo bom, pra se cultivar alegriavai dar pra fazer um jardim ali do jeito que ocequeriapendurar samambaia, umas flor em botaoperto da porta fazer uma horta com coentro emanjericaoaqui a gente poem um sininho,daqueles que quando vento bate faz (quilim quililim)uma rede pra se esticar no cantinho (sabe)onde d√TM pra escutar uns disquinho (Aff√TMee)Relaxar, ler um livrinhoadmirar a lua ouvino os grilimCorrido em dois empregopre√ßo do nosso sossegoposso fazer mais logoa que conclusao eu chegoPreciso pensarpreciso fazerpreciso lembrarpreciso esquecerpreciso pararpreciso correrpreciso tramparpreciso viver (x2)"
emicida,"Pra Quem Já Mordeu Um Cachorro Por Comida, Até Que Eu Cheguei Longe...",2009,Laboratorio Fantasma,A Cada Vento,"Refr√£o:Hoje de manh√£, atravessando o marVou me perder, vou me encontrar; a cada vento que soprarCada dia √© uma chance pra ser melhor que ontemO sol prova isso quando cruza o horizonteVira fonte que aquece, iluminaFaz igualzinho o olhar da minha meninaOutra vez, a esperan√ßa na mochila eu ponhoQuanto tempo a gente ainda tem pra realizar o nosso sonhoN√£o posso me perder n√£oV√°rios trocou sorriso por dim, hoje t√£o vagando nas multid√£oSem rosto, na boca o gosto da frustra√ß√£oTo disposto a trazer a cor dessa ilustra√ß√£oNo meu posto, dedico o tempo por fra√ß√£oPra no fim n√£o levar comigo interroga√ß√£oA√ß√£o sem c√¢mera, s√≥ luz pra conduzirSinceridade pra sentir a alma reluzirOs inimigo n√£o vai me alcan√ßar, n√£o vai me pegarN√£o vai me tocar nem me ofender, eles n√£o pode me enxergar quem dir√° me entender.Eu sei que cada Orix√° vai me protegerPq minhas rima s√£o, ora√ß√£o de cora√ß√£oHomenagem a quem volta cansado dentro dos bus√£oEnt√£o, sucesso na miss√£o parceiro √© ter paz quando por a cabe√ßa no travesseiro conseguir manter quem te faz bem, perto.Parab√©ns mam√£e, seu projeto de homem feliz deu certoRefr√£o 2xCom meus fones de ouvido duvido que a matrix me alcanceSabedoria pra que minha tropa avanceTudo isso pela felicidade dos meusPra manter nosso contato vital√≠cio com DeusDireto penso: dinheiro √© a desgra√ßa do povoMas c√TM j√° viu o sorriso no rosto de quem ganhou um boot novo?Essa √© a parada neguimEu quero vida boa pras pessoa que vem de onde eu vimDeixar o sofrimento l√° tr√°s √© quenteC√TM quer saber o sentido da vida, pra frenteTo com a paci√TMncia de quem junta latinhaFocado no que tenho, n√£o no que vou ter ou tinhaCome√ßa outro dia, o trem se desprende, vaiCheio de gente que deixou a alegria, stand byCom a ess√TMncia da rua, no esp√≠rito amorda√ßadoQuando eles perceber o poder que tem, cuidado!Refr√£o 2xClareza na id√©ia, pureza no cora√ß√£oSentimento como guia, honestidade como religi√£oSinceramente, √© isso irm√£o[essa √© pra todas as quebrada tio!]"
